controlno,Title,Author,Callno,Accession,Copyright
80208152203,Filipino cuisine,Academic Publishing Corporation,641.5 A165 FCB,35683,2003
40208135006,Records management,DPM 409 Class,651.5 D637,33190,2003
71211120106,Cocktails,"Difford, Simon",641.2 D569 03E,37058,2003
41708111219,"Total quality managemen, organization and strategy","Total quality management, organization and strategy",658.4013 E92,35434,2003
41508144900,Personnel management in the 21st century,"Sison, Perfecto S.",658.3 S623,33467,2003
41508144900,Personnel management in the 21st century,"Sison, Perfecto S.",658.3 S623,33466,2003
120315102309,"Home Economics as a component of technology and livelihood education in General de Jesus College, San Isidro, Nueva Ecija","Samonte, Josephine Nerit",T 640 S191,39276,2003
40408094247,Business finance,"Mejorada, Nenita D.",658.15 M516,35303,2003
80208154508,Housekeeping management,"Roldan, Amelia S.",648 R744,35630,2003
80208154508,Housekeeping management,"Roldan, Amelia S.",648 R744,35631,2003
80208154508,Housekeeping management,"Roldan, Amelia S.",648 R744,35632,2003
41508144900,Personnel management in the 21st century,"Sison, Perfecto S.",658.3 S623,33465,2003
41508144900,Personnel management in the 21st century,"Sison, Perfecto S.",658.3 S623,33457,2003
41508144900,Personnel management in the 21st century,"Sison, Perfecto S.",658.3 S623,33443,2003
40408082336,Management theory and practice,"Lorenzana, Carlos C.",658 L869,33627,2003
40208104644,Business essentials,"Ebert, Ronald J.",650 E16,34296,2003
41708135744,Heroic leadership,"Lowney, Chris",658.4092 L919,35098,2003
41708111219,"Total quality managemen, organization and strategy","Total quality management, organization and strategy",658.4013 E92,54600,2003
40208142734,Introductory accounting,"Frias, Solita A.",657 F897,33977,2003
102822143853,"Cakes: 1,001 classic recipes from around the world",Readers Digest Association,641.8 R286 03E,40744,2003
40208142734,Introductory accounting,"Frias, Solita A.",657 F897,33978,2003
40308143603,Cost accounting and cost management,"Vicente, Ma. Violeta V.",657.42 V632,34750,2003
40208102309,Trading spaces,"Kramer, Brian",645 K89,35106,2003
41708135504,Manual on human behavior and crisis management,"Soriano, Oscar G.",658.4056 S714,34998,2003
70710155909,CPA reviewer in auditing problems,"Frias, Solita A.",657.45 F897 03E,36746,2003
40308143603,Cost accounting and cost management,"Vicente, Ma. Violeta V.",657.42 V632,34749,2003
40308143603,Cost accounting and cost management,"Vicente, Ma. Violeta V.",657.42 V632,34748,2003
41708155734,Marketing plan,"Go, Josiah",658.8 573,35156,2003
40308142724,Cost accounting,"Horngren, Charles T.",657.42 H816 03E,33486,2003
40208135006,Records management,DPM 409 Class,651.5 D637,33191,2003
41708160358,Modules for marketing,"Mendoza, Shirley I.",658.8 M539,33624,2003
41808094329,Advertising and promotion,"Belch, George E.",659.1 B427,34777,2003
70710155721,Introduction to information technology,"Turban, Efrain",658.0546 T931 03E,36742,2003
40308152939,Intermediate financial accounting,"Cabrera, Ma. Elentia B.",657.48 C117 03-04E,35361,"2003, 2004"
40308152939,Intermediate financial accounting,"Cabrera, Ma. Elentia B.",657.48 C117 03-04E,35358,"2003, 2004"
40308152939,Intermediate financial accounting,"Cabrera, Ma. Elentia B.",657.48 C117 03-04E,35360,"2003, 2004"
40308152939,Intermediate financial accounting,"Cabrera, Ma. Elentia B.",657.48 C117 03-04E,35359,"2003, 2004"
40208134851,Office procedures in the global environment,"Mosura, Carmel A. T.",651.3 M916,34006,2004
40308160939,Financial accounting,"Valix, Conrado T.",657.48 V173 04 I,34895,2004
40308161833,Financial accounting vol. 2,"Valix, Conrado T.",657.48 V173,33424,2004
70710161044,Advanced accounting,"Mejorada, Nenita D.",657.046 M516 04E,36730,2004
40308161833,Financial accounting vol. 2,"Valix, Conrado T.",657.48 V173,34064,2004
40308161833,Financial accounting vol. 2,"Valix, Conrado T.",657.48 V173,34063,2004
80208155341,Business communication,"Locker, Kitty O.",651.7 L815 BC,35710,2004
40308161833,Financial accounting vol. 2,"Valix, Conrado T.",657.48 V173,33426,2004
40308161833,Financial accounting vol. 2,"Valix, Conrado T.",657.48 V173,33425,2004
91812090248,Core concepts of information technology auditing,"Hunton, James E.",658.478 H955 04E,37609,2004
41808085545,Customer focus,"Langevin, Roger G.",658.834 L277,34920,2004
20307190958,Food service and catering management,Liberty Commodities Corporation,642.4 L695,35887,2004
20307201325,"Make it now, bakit later!","Goodfellow, Ann",641.71 G651,35950,2004
40308103009,Accounting information systems,"Hall, James A.",657.04 H177 4E,35346,2004
70710161044,Advanced accounting,"Mejorada, Nenita D.",657.046 M516 04E,36729,2004
70710161044,Advanced accounting,"Mejorada, Nenita D.",657.046 M516 04E,36748,2004
91509102830,Management information systems,"McLeod, Raymond",658.4038011 M165,36127,2004
40208164450,Partnership and corporation accounting,"Valencia, Edwin G.",657 V152,33788,2004
91509104408,Marketing management,"Peter, J. Paul",658.8 P478 7E,36152,2004
41708145254,"Build, grow and sustain your network marketing distributor business",Go. Josiah,658.8 G573 BG,35261,2004
41708112244,Quality matters,"Mirasol, Raul M.",658.4013 M672,34642,2004
20307201822,Basic nutrition for Filipinos,"Serraon - Claudio, Virginia",613.2 S487,35898,2004
41708104906,General principles in operations management,"Heizer, Jay",658.401 H473,34610,2004
40208091845,Individual dual sports P. E. 3,"Tulio, Doris D.",613.7 T917,34618,2004
40408090156,Fundamentals of financial management,"Brigham, Eugene F.",658.15 B855 FM,33577,2004
20307190958,Food service and catering management,Liberty Commodities Corporation,642.4 L695,35888,2004
40408085750,Introduction to information technology,"Santos, Emmanuel Tui",658.1 S237,34529,2004
40208092209,Team sports P. E. IV,"Tulio, Doris D.",613.7 T917 IV,34824,2004
40208092209,Team sports P. E. IV,"Tulio, Doris D.",613.7 T917 IV,34823,2004
40208091705,Fundamentals rhythmic activities P. E. 2,"Tulio, Doris D.",613.7 T917 II,34819,2004
40208091705,Fundamentals rhythmic activities P. E. 2,"Tulio, Doris D.",613.7 T917 II,34820,2004
40208164450,Partnership and corporation accounting,"Valencia, Edwin G.",657 V152,33493,2004
91509105752,Marketing management,"Peter, J. Paul",658.8 P478 8E,36107,2004
40408081647,Management in the Philippine setting,"Franco, Ernesto A.",658 F825,34944,"2004, 2005"
40408081647,Management in the Philippine setting,"Franco, Ernesto A.",658 F825,33468,"2004, 2005"
71709132632,Philippine standards oin auditing and Philippine auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 3,36080,2005
41808094224,Advertising your business made E-Z,"Adams, Garrett",659.1 A213,34766,2005
20307190531,Guzman''s introduction to food preparation,"Fojas - Luna, Ma. Veritas",667 F661,35890,2005
41808092538,Credit and collection management made easy for Filipino college students,"Briones, Jose Glenn, Sr.",658.88 B858,35164,2005
102822135835,The 360 leader: 25 ways to win the people,"Maxwell, John C.",658.4 M465 05E,40750,2005
41808085811,Introduction to e-commerce,"Rayport, Jeffrey F.",658.84 R277,34694,2005
71709132632,Philippine standards oin auditing and Philippine auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 3,36081,2005
71709132426,Philippine standards on auditing and Philipping auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 2,36076,2005
41808085154,Marketing research,"McDaniel, Carl Jr.",658.83 M134,34520,2005
41708105345,Strategic management,"David, Fred R.",658.4012 D249,34607,2005
40308110254,Advanced accounting,"Vicente, Ma. Violeta V.",657.046 V632 05E,35331,2005
40308110254,Advanced accounting,"Vicente, Ma. Violeta V.",657.046 V632 05E,35332,2005
40308110254,Advanced accounting,"Vicente, Ma. Violeta V.",657.046 V632 05E,35333,2005
41508143657,Human resouce management,"Noe, Raymond A.",658.3 N763,34695,2005
40208113205,The Agile manager''s guide to goal-setting and achievement,"Wadsworth, Walter J.",650.1 W125,35154,2005
41508144358,Organizational behavior,"Robbins, Stephen P.",658.3 R636,34521,2005
40208113329,The administrative professionals in the global office,"Alegre, Lilia A.",651.3 A366,34751,2005
40208113329,The administrative professionals in the global office,"Alegre, Lilia A.",651.3 A366,34752,2005
41708104021,Effective interviewing,"Taylor, Paul J.",658.31124 T245,34679,2005
41708104127,Conducting sales and marketing training,"Forsyth, Patrick",658.312404 F735,34680,2005
71709132632,Philippine standards oin auditing and Philippine auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 3,36078,2005
41708105345,Strategic management,"David, Fred R.",658.4012 D249,34606,2005
40408135524,Human resources management,"Evangelista, Lourdes Landicho",658.3 E92,34627,2005
40208135624,Writing business letters,"Egipto, Joel Joseph L.",651.75 E29,35055,2005
71709132426,Philippine standards on auditing and Philipping auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 2,36073,2005
40208135624,Writing business letters,"Egipto, Joel Joseph L.",651.75 E29,35056,2005
71709132426,Philippine standards on auditing and Philipping auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 2,36074,2005
41708134432,Management information systems for the information age,"Haag, Stephen",658.4038011 H111 05E,35457,2005
71709132426,Philippine standards on auditing and Philipping auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 2,36075,2005
71709132632,Philippine standards oin auditing and Philippine auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 3,36077,2005
71709132632,Philippine standards oin auditing and Philippine auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 3,36079,2005
40408140326,Managing people,"Halan, Y. C.",658.3 H157,34919,2005
41708140752,Organizing meetings,"Lomas, Brian",658.456 K839,34689,2005
41708104626,101 survival tips for your business,"Griffiths, Andrew",658.401 G853,34768,2005
40408084912,Information technology auditing and assurance,"Hall, James A.",658.0546 H177 2E,35501,2005
20307201715,Essence of nutrition,"Salins, Onila",641.3 S165,35944,2005
80208153124,Quick n easy seafood meals,Atlas Publishing Co.,642 A881,35680,2005
80208153124,Quick n easy seafood meals,Atlas Publishing Co.,642 A881,35681,2005
80208153124,Quick n easy seafood meals,Atlas Publishing Co.,642 A881,35682,2005
80208153757,Meal planning and management,"McWilliams, Margaret",642 M177,35645,2005
80208153757,Meal planning and management,"McWilliams, Margaret",642 M177,35646,2005
80208153757,Meal planning and management,"McWilliams, Margaret",642 M177,35647,2005
80208154343,Eating and drinking,"Angio, Joe",642.5 A588,35706,2005
40408093053,Business finance (Philippine environment),"Dela Cruz, Manuel M.",658.15 B332,35053,2005
82709080731,Authentic recipes from the Philippines,"Alejandro, Reynaldo G.",641.5 A366,36088,2005
40408093053,Business finance (Philippine environment),"Dela Cruz, Manuel M.",658.15 B332,35054,2005
40408084912,Information technology auditing and assurance,"Hall, James A.",658.0546 H177 2E,35500,2005
40408084912,Information technology auditing and assurance,"Hall, James A.",658.0546 H177 2E,35499,2005
80208155456,Introduction to accounting for hotels,"Vicente, Ma. Violeta V.",657.837 V632 AH,35620,2005
80208155456,Introduction to accounting for hotels,"Vicente, Ma. Violeta V.",657.837 V632 AH,35621,2005
41508143657,Human resouce management,"Noe, Raymond A.",658.3 N763,34522,2005
40408084438,Managment for Filipinos,"Iñigo, Conrado E.",658.001 I56 CS,35415,2005
40408084438,Managment for Filipinos,"Iñigo, Conrado E.",658.001 I56 CS,35414,2005
40408083413,Corporate governance,"Santos, Emmanuel Tui",658 S237 CG,34527,2005
40408083704,"Practices, concepts and principles of management","Santos, Emmanuel Tui",658 S237,34526,2005
82709081147,Best recipes for absolutely everything,"Willan, Anne",641.5 W689,36089,2005
40408080944,Managing to excel,"Aquino, Gaudencio V.",658 A657,34915,2005
40308152343,Financial accounting and reporting,"Cabrera, Ma. Elenita B.",657.48 C117 05E I,35355,2005
20307194434,Front office operations and management,"Ismail, Ahmed",647.068 I83,35903,2005
82709091202,Hotel management,"Sudan, Amrik Singh",647.068 S943,36205,2005
40308153335,Financial accounting,"Valix, Conrado T.",657.48 V173 I,34279,2005
40408084438,Managment for Filipinos,"Iñigo, Conrado E.",658.001 I56 CS,35413,2005
40308153335,Financial accounting,"Valix, Conrado T.",657.48 V173 I,34280,2005
40308153335,Financial accounting,"Valix, Conrado T.",657.48 V173 I,34298,2005
20307201715,Essence of nutrition,"Salins, Onila",641.3 S165,65945,2005
40308110254,Advanced accounting,"Vicente, Ma. Violeta V.",657.046 V632 05E,35330,2005
40408093053,Business finance (Philippine environment),"Dela Cruz, Manuel M.",658.15 B332,35579,2005
20307194434,Front office operations and management,"Ismail, Ahmed",647.068 I83,35902,2005
80208150956,Introduction to information technology,"Reyes, Faustino D. II",658.0546 R457,35735,2005
80208150956,Introduction to information technology,"Reyes, Faustino D. II",658.0546 R457,35736,2005
80208150956,Introduction to information technology,"Reyes, Faustino D. II",658.0546 R457,35737,2005
80208151845,Fundamentals of food and nutrition in the culinary arts,"Berfoff, Nancy",641.3 B513,35636,2005
80208151845,Fundamentals of food and nutrition in the culinary arts,"Berfoff, Nancy",641.3 B513,35637,2005
80208151845,Fundamentals of food and nutrition in the culinary arts,"Berfoff, Nancy",641.3 B513,35638,2005
40408093053,Business finance (Philippine environment),"Dela Cruz, Manuel M.",658.15 B332,35578,2005
40408093053,Business finance (Philippine environment),"Dela Cruz, Manuel M.",658.15 B332,35577,2005
40408093053,Business finance (Philippine environment),"Dela Cruz, Manuel M.",658.15 B332,35285,2005
91509091615,Financial management,"Keown, Arthur J.",658.15 K37 05E,36232,2005
40208163717,Fundamentals of accounting,"Kimwell, Mercedes B.",657 K49 05E,35545,2005
40208110850,Philosophy of business,"Lazaro, Roberto",650.03 L431,352929,2005
40208100149,Case management system and procedures,"Decatoria, Johnny B.",616.89 D291,34005,2005
40208162258,Accounting principles 3,"Herrero, Carmen C.",657 H565,34857,2005
40208092701,Useful plants of the Philippines,"Rummel, Dietmar J.",615.321 R937 I,34933,2005
80208155456,Introduction to accounting for hotels,"Vicente, Ma. Violeta V.",657.837 V632 AH,35622,2005
40208142612,Fundamentals of accounting principles,"Chua, Manuel C. M. Jr.",657 C559,35357,2005
40208083538,Physical education handbook,"Belmonte, Paz Cielo A.",613.7 B451,35312,2005
40208102018,Meal planning and management,"McWilliams, Margaret",642 M177,35161,2005
40208163717,Fundamentals of accounting,"Kimwell, Mercedes B.",657 K49 05E,35546,2005
70710155509,Introduction to management accounting,"Mejorada, Nenita D.",658.1511 M516 05E,36733,2005
40208092011,Physical fitness self-testing activities P. E 1,"Tulio, Doris D.",613.7 T917 I,34818,2005
40208143058,Advanced accounting,"Guerrero, Pedro P.",657 G934,33810,2005
40208143058,Advanced accounting,"Guerrero, Pedro P.",657 G934,33811,2005
40208143243,Advanced accounting,"Guerrero, Pedro P.",657 G934 I,34500,2005
40208143243,Advanced accounting,"Guerrero, Pedro P.",657 G934 I,34501,2005
40208162258,Accounting principles 3,"Herrero, Carmen C.",657 H565,34855,2005
40308110254,Advanced accounting,"Vicente, Ma. Violeta V.",657.046 V632 05E,35329,2005
40208162258,Accounting principles 3,"Herrero, Carmen C.",657 H565,34856,2005
40208164246,The accounting process,"Pefianco, Erlinda C.",657 P375,34780,2005
40208092011,Physical fitness self-testing activities P. E 1,"Tulio, Doris D.",613.7 T917 I,34817,2005
40308110254,Advanced accounting,"Vicente, Ma. Violeta V.",657.046 V632 05E,35328,2005
70809095355,Human resource management,"Edralin, Divina M.",658.3 E21 05E,36035,2005
70809095355,Human resource management,"Edralin, Divina M.",658.3 E21 05E,36034,2005
70710155509,Introduction to management accounting,"Mejorada, Nenita D.",658.1511 M516 05E,36734,2005
71709132426,Philippine standards on auditing and Philipping auditing practice statements,Philippine Standards on Auditing (PSA),657.45 P551 05E 2,36072,2005
40208084721,Physical fitness for college freshmen,"Oyco, Virginia D.",613.7 O98,35308,2005
40208142612,Fundamentals of accounting principles,"Chua, Manuel C. M. Jr.",657 C559,35356,2005
40208142859,Basic accounting concepts and procedures,"Garcia, Percy C.",657 C216 06E,35543,2006
20307201108,"Philippine cakes, pastries and kakanin","Yap, Aurelia Miranda",641.71 Y25,35936,2006
41808092413,International marketing,"Suplico, Luz T.",658.848 S959,34624,2006
20307201108,"Philippine cakes, pastries and kakanin","Yap, Aurelia Miranda",641.71 Y25,35937,2006
40308162424,Accounting for partnership corporation,"Vicente, Ma. Violeta Viray",657.7 C142,34830,2006
40308162424,Accounting for partnership corporation,"Vicente, Ma. Violeta Viray",657.7 C142,34829,2006
41708134728,Fundamentals of information systems,"Stair, Ralph",658.4038011 S782 06E,35483,2006
41708134728,Fundamentals of information systems,"Stair, Ralph",658.4038011 S782 06E,35484,2006
41708160212,Marketing management,"Kotler, Philip",658.8 K87,34922,2006
40408094904,Business finance and Philippine business firms,"Mejorada, Nenita D.",658.15 M516 06E,35382,2006
41708141020,Management consultancy,"Cabrera, Ma. Elenita B.",658.46 C117 06E,35401,2006
40308163934,Accounting for partnership corporation,"Vicente, Ma. Violeta V.",657.92 V632 06E,35364,2006
40208111040,Go negosyo,"Concepcion, Joey",650.1 C744,35162,2006
41708141020,Management consultancy,"Cabrera, Ma. Elenita B.",658.46 C117 06E,35402,2006
40208083807,Ball sports for fitness,"Jimena, Edgar C.",613.7 J61,34959,2006
40208082335,Pagdadalaga at pagbibinata,"Ujano - Batangan, Ma. Theresa D.",612 U33,35263,2006
91509075419,Auditing,"Ricchiute, David N.",657.45 R489,36221,2006
91509080115,Management,"Schermerhorn, John R.",658 S326,36174,2006
40208142859,Basic accounting concepts and procedures,"Garcia, Percy C.",657 C216 06E,35542,2006
91812090526,Food technology and globalization,"De Leon, Sonia Y.",664 D346 06E,37991,2006
40408094904,Business finance and Philippine business firms,"Mejorada, Nenita D.",658.15 M516 06E,35381,2006
40208084027,Dance your way to fitness,"Jimena, Edgar C.",613.7 J61 DF,34961,2006
40408105753,Managerial accounting,"Garrison, Ray H.",658.1511 G242 11E,35345,2006
40308102812,Practical accounting 2,"Guerrero, Pedro P.",657.04 G934 06E,35354,2006
82709100047,Management accounting,"Hansen, Don R.",658.1511 H249,36229,2006
82709094557,Introduction to managerial accounting,"Brewer, Peter C.",658.1511 B847,36231,2006
82709081751,Hotel management,"Sangar, J. P.",647.068 S225 08E,36092,2006
82609132543,Management accounting,"Jackson, Steve",658.1511 J14 06E,36112,2006
80111164806,Dalrymples sales management,"Cron, Willia, L.",658.81 C947 06E,37347,2006
40408084131,Basic management,"Tobias, Mario O.",658 T629,35140,2006
80208154628,Introduction to the hospitality industry,"Powers, Tom",647.94 P888,35652,2006
40208084027,Dance your way to fitness,"Jimena, Edgar C.",613.7 J61 DF,34962,2006
70809092933,Organization development made simple,"Young, Felina C.",658.406 Y71 06E,36053,2006
70809092933,Organization development made simple,"Young, Felina C.",658.406 Y71 06E,36054,2006
40408085312,Ethics in information technology,"Reynolds, George",658.0546 R463 06E,35472,2006
70809092933,Organization development made simple,"Young, Felina C.",658.406 Y71 06E,36055,2006
81810153956,Salesmanship,"Arante, Lilia B.",658.85 A662 06E,36797,2006
81810153956,Salesmanship,"Arante, Lilia B.",658.85 A662 06E,36796,2006
40408084131,Basic management,"Tobias, Mario O.",658 T629,35139,2006
70810132200,"House Beautiful, it''''''''''''''''''''''''''''''''s all in the details","Evelegh, Tessa",645 E23 06E,36756,2006
41708110021,Strategic planning and management,"Morato, Eduardo A. Jr.",658.4012 M831,34769,2006
80208150806,Management accounting,"Atkinson, Anthony A.",658.1511 A875,35850,2006
40308163934,Accounting for partnership corporation,"Vicente, Ma. Violeta V.",657.92 V632 06E,35365,2006
80208151333,English for business,"Talavera - Gonzales, Carolina",651.75 T137,35800,2006
80208151333,English for business,"Talavera - Gonzales, Carolina",651.75 T137,35801,2006
80208151333,English for business,"Talavera - Gonzales, Carolina",651.75 T137,35802,2006
40408120001,Human resource management,"Corpuz, Crispina R.",658.3 C822,35062,2006
40308102812,Practical accounting 2,"Guerrero, Pedro P.",657.04 G934 06E,35353,2006
70810133543,Basic foods for Filipinos,"Chavez, Libia L.",641.3 C512 06E,36701,2006
80208154628,Introduction to the hospitality industry,"Powers, Tom",647.94 P888,35653,2006
80208153319,Mix and match meals 5,Liberty Commodities Corp.,642 L695 5,35700,2006
80208153319,Mix and match meals 5,Liberty Commodities Corp.,642 L695 5,35701,2006
80208153319,Mix and match meals 5,Liberty Commodities Corp.,642 L695 5,35702,2006
40208083807,Ball sports for fitness,"Jimena, Edgar C.",613.7 J61,34960,2006
40408105753,Managerial accounting,"Garrison, Ray H.",658.1511 G242 11E,35344,2006
80208154628,Introduction to the hospitality industry,"Powers, Tom",647.94 P888,35651,2006
80111164422,Quantitative analysis for management,"Render, Barry",658.514 R397 06E,37349,2006
40408120001,Human resource management,"Corpuz, Crispina R.",658.3 C822,35061,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35534,2006
20307194205,Hospitality,"Walker, John R.",647.94 W181,35953,2006
40308142934,Cost accounting,"Mejorada, Nenita A. D.",657.42 M516 3E,35348,2006
40308142934,Cost accounting,"Mejorada, Nenita A. D.",657.42 M516 3E,35347,2006
20307194205,Hospitality,"Walker, John R.",647.94 W181,35952,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35540,2006
40208135235,Effective business communication,"Bouing, Ronnie A.",651.75 B762,35152,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35539,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35538,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35536,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35535,2006
40308135048,Philippine Financial Reporting Standard,PICPA,657.3 P549 06E,35532,2006
40308135048,Philippine Financial Reporting Standard,PICPA,657.3 P549 06E,35531,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35541,2006
40308111114,PFRS,Alliance of Accounting and Auditing Researchers,657.3 A436 06E,35515,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35537,2006
40308104659,Intermediate accounting,"Robles, Nenita S.",657.044 R666 06E,35533,2006
20307193757,Events management,"Bowdin, Glenn A. J.",358.456 B785,35954,2006
40308111114,PFRS,Alliance of Accounting and Auditing Researchers,657.3 A436 06E,35514,2006
20307191528,Nutrition and dietetics,"McWilliams, Margaret",613.2 M177,35889,2006
40408142205,Managing human resources in the 21st century,"Maximiano, Jose Mario B.",658.3 M464,35065,2006
40408142205,Managing human resources in the 21st century,"Maximiano, Jose Mario B.",658.3 M464,35066,2006
40308110929,Bookkeeping for begineers with taxation law,"Saguinsin, Artemio T.",657.2 S129,34759,2006
40308103234,Comprehensive and procedural approach in practical accounting 2,"Punzalan, Angelito R.",657.04 P984 06E,35368,2006
40308110929,Bookkeeping for begineers with taxation law,"Saguinsin, Artemio T.",657.2 S129,34760,2006
40308103234,Comprehensive and procedural approach in practical accounting 2,"Punzalan, Angelito R.",657.04 P984 06E,35369,2006
41508142824,Personnel and human resources management,"Medina, Roberto G.",658.3 M491,35059,2006
41508142824,Personnel and human resources management,"Medina, Roberto G.",658.3 M491,35060,2006
40208142859,Basic accounting concepts and procedures,"Garcia, Percy C.",657 C216 06E,35544,2006
40308135048,Philippine Financial Reporting Standard,PICPA,657.3 P549 06E,35530,2006
40308110012,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 06E,35553,2006
40308150028,Fundamentals of auditing and assurance services,"Arens, Alvin A.",657.45 A681,35387,2006
40308110012,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 06E,35550,2006
40308110012,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 06E,35552,2006
40308150028,Fundamentals of auditing and assurance services,"Arens, Alvin A.",657.45 A681,35386,2006
40308110012,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 06E,35554,2006
40308110012,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 06E,35555,2006
40308110012,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 06E,35551,2006
40208164641,Practical accounting,"Valix, Conrado T.",657 V173 CDAE,35323,2007
92619144432,Financial Accounting,"Valix, Conrado T.",657.48 V173 FA07 1,35326,2007
92619144432,Financial Accounting,"Valix, Conrado T.",657.48 V173 FA07 1,35325,2007
20307191403,On cooking,"Labensky, Sarah R.",641.5 L116,35870,2007
92619144432,Financial Accounting,"Valix, Conrado T.",657.48 V173 FA07 1,35327,2007
80208152949,Cooking for health,"Abiva, Cris C.",642 A149 3,356955,2007
82609104139,Intermediate accounting,"Stice, James D.",657.044 S854 07E,36119,2007
82312135214,Product and brand management,"Mathur, U. C.",658.5 M432 07E,37669,2007
70810132425,Catering management,"Scanlon, Nancy Loman",642.4 S283 07E,36698,2007
80208152949,Cooking for health,"Abiva, Cris C.",642 A149 3,35964,2007
82311104604,Partnership and corporation accounting,"Valencia, Edwin G.",657.7 V152 07E,37417,2007
80208152949,Cooking for health,"Abiva, Cris C.",642 A149 3,35693,2007
80208152826,Thai cuisine,PSICOM,641.5 P974,35687,2007
70809104233,College accounting I,"Harina, Ricardo M.",657 H281 07E,30009,2007
80208152826,Thai cuisine,PSICOM,641.5 P974,35685,2007
40308110806,Constructive accounting,"Kimwell, Mercedes B.",657.1 K49 6E,35350,2007
80208152653,International cuisine,"Serraon - Claudio, Virginia",641.59 S487,35659,2007
92619144432,Financial Accounting,"Valix, Conrado T.",657.48 V173 FA07 1,35324,2007
70810132425,Catering management,"Scanlon, Nancy Loman",642.4 S283 07E,36745,2007
40208142248,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 I,35547,2007
40208141940,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 I,35363,2007
40408105614,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117 07E,35520,2007
40408105614,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117 07E,35519,2007
40408105421,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117,32351,2007
80208152826,Thai cuisine,PSICOM,641.5 P974,35686,2007
40408095700,Management advisory services,"Agamata, Franklin T.",658.1511 A259 07E,35517,2007
80208161539,Mix and match meals 4,Liberty Commodities Corp.,642 L695 4,35697,2007
80208161251,Principles of bar service operations,"Ditan, Joseph Linford A.",641.2 D615,35670,2007
80208161251,Principles of bar service operations,"Ditan, Joseph Linford A.",641.2 D615,35669,2007
80208161251,Principles of bar service operations,"Ditan, Joseph Linford A.",641.2 D615,35668,2007
70809101702,Auditing and assurance services,"Eilifsen, Aasmund",657.45 E34 07E,35995,2007
70809101702,Auditing and assurance services,"Eilifsen, Aasmund",657.45 E34 07E,36996,2007
80208161539,Mix and match meals 4,Liberty Commodities Corp.,642 L695 4,35698,2007
80208161539,Mix and match meals 4,Liberty Commodities Corp.,642 L695 4,35699,2007
80208161730,Accounting for hotels and restaurants,"Cabrera, Ma. Elenita B.",657.837 C117,35792,2007
102822140414,The 21st most powerful minutes in a leader's day : Revitalize your spirit and empower your leadership,"Maxwell, John C.",658.4092 M465 07E,40749,2007
112114142715,Best places to stay : 44 extra-ordinary hotels,"Sheehan, Grant.",Ref 647.9401 S539 07E,38843,2007
80208161730,Accounting for hotels and restaurants,"Cabrera, Ma. Elenita B.",657.837 C117,35793,2007
82609141450,Management information systems,"Oz, Effy",658.4038011 O99 07E,36151,2007
70710155249,Retailing management,"Levy, Michael",658.87 L668 07E,36754,2007
80208154222,Restaurant management,"Mill, Robert Christie",647.068 M645,35619,2007
80208161539,Mix and match meals 4,Liberty Commodities Corp.,642 L695 4,35696,2007
40408105614,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117 07E,35521,2007
80208154030,Operating and managing a hotel and restaurant business,"Roldan, Amelia S.",647.068 R744,35674,2007
80208154030,Operating and managing a hotel and restaurant business,"Roldan, Amelia S.",647.068 R744,35675,2007
80208154030,Operating and managing a hotel and restaurant business,"Roldan, Amelia S.",647.068 R744,35676,2007
80208223518,Technology and business strategy,"Banerjea, Prasanta Kumar",658.04 B215,35731,2007
80208154222,Restaurant management,"Mill, Robert Christie",647.068 M645,35618,2007
80208223518,Technology and business strategy,"Banerjea, Prasanta Kumar",658.04 B215,35732,2007
